time,tavg,prcp,wdir,wspd,pres
2014-03-09,11.8,0.3,165.0,13.7,1025.7
2014-03-10,10.3,0.0,,11.5,1025.7
2014-03-11,9.3,0.0,30.0,17.2,1030.5
2014-03-12,10.5,0.0,37.0,9.4,1030.7
2014-03-13,8.6,0.3,,7.4,1029.0
2014-03-14,7.4,0.3,272.0,8.5,1027.5
2014-03-15,9.9,0.0,284.0,21.5,1025.2
2014-03-16,11.3,0.0,270.0,16.1,1022.9
2014-03-17,9.9,0.0,247.0,11.9,1022.1
2014-03-18,9.6,0.0,248.0,22.1,1018.0
2014-03-19,10.5,0.0,242.0,17.7,1024.1
2014-03-20,12.6,0.0,188.0,19.2,1014.2
2014-03-21,9.1,2.5,229.0,18.2,1008.5
2014-03-22,6.8,8.4,214.0,19.5,1003.2
2014-03-23,5.6,2.8,245.0,15.6,1007.0
2014-03-24,6.2,1.5,,6.5,1013.8
2014-03-25,6.4,0.0,111.0,12.2,1009.8
2014-03-26,6.1,0.0,10.0,13.7,1014.7
2014-03-27,6.7,0.0,65.0,6.9,1012.5
2014-03-28,9.6,1.0,,6.7,1015.3
2014-03-29,12.6,0.0,,12.2,1016.0
2014-03-30,13.8,0.0,,,
2014-03-31,15.3,0.0,,4.5,1013.6
2014-04-01,15.1,0.0,210.0,5.7,1011.1
2014-04-02,15.6,0.0,109.0,9.4,1005.7
2014-04-03,15.6,0.0,154.0,12.4,1001.9
2014-04-04,11.9,0.0,262.0,10.7,1008.9
2014-04-05,12.7,0.0,228.0,8.0,1015.5
2014-04-06,14.5,0.0,198.0,13.2,1016.9
2014-04-07,16.1,0.5,187.0,18.8,1012.9
2014-04-08,9.9,8.1,,,
2014-04-09,9.8,0.5,261.0,11.2,1026.3
2014-04-10,10.3,0.0,258.0,6.6,1022.9
2014-04-11,10.9,0.0,7.0,11.8,1020.1
2014-04-12,10.4,0.3,272.0,11.0,1019.9
2014-04-13,10.8,0.0,276.0,13.3,1021.1
2014-04-14,9.3,0.0,313.0,17.7,1022.6
2014-04-15,7.6,0.0,1.0,14.2,1028.7
2014-04-16,9.4,0.0,,9.1,1028.7
2014-04-17,11.5,0.0,,12.5,1021.4
2014-04-18,9.9,0.0,355.0,20.2,1017.5
2014-04-19,10.3,0.0,34.0,17.3,1015.8
2014-04-20,13.9,0.0,,15.6,1005.8
2014-04-21,12.8,0.3,353.0,9.8,1003.9
2014-04-22,13.0,22.1,211.0,12.6,1009.4
2014-04-23,12.9,10.4,155.0,4.6,1018.4
2014-04-24,13.7,0.0,347.0,9.5,1018.4
2014-04-25,14.2,2.3,112.0,15.9,1010.8
2014-04-26,10.4,0.5,168.0,14.0,1010.5
2014-04-27,10.4,3.0,139.0,14.3,1006.0
2014-04-28,11.7,0.0,,6.5,1010.2
2014-04-29,13.1,0.0,,5.8,1012.3
2014-04-30,12.9,3.3,328.0,9.2,1012.5
2014-05-01,12.4,0.3,235.0,10.0,1011.1
2014-05-02,11.8,2.0,356.0,19.3,1017.9
2014-05-03,9.7,0.0,22.0,16.7,1026.2
2014-05-04,10.1,0.0,,4.7,1024.1
2014-05-05,13.4,0.0,,8.6,1015.6
2014-05-06,14.1,0.0,,,
2014-05-07,12.4,6.6,240.0,24.2,1011.6
2014-05-08,12.1,0.5,220.0,23.0,1012.1
2014-05-09,13.0,8.1,247.0,31.8,1013.4
2014-05-10,11.8,0.8,216.0,25.9,1009.9
2014-05-11,11.1,10.4,243.0,30.5,1006.0
2014-05-12,11.2,0.5,239.0,21.5,1010.9
2014-05-13,10.6,0.5,297.0,12.2,1017.6
2014-05-14,10.8,1.5,301.0,13.4,1029.4
2014-05-15,11.3,0.3,,11.1,1035.4
2014-05-16,13.3,0.0,37.0,12.7,1032.1
2014-05-17,15.7,0.0,,9.8,1023.8
2014-05-18,17.2,0.0,93.0,7.4,1014.6
2014-05-19,19.4,0.0,120.0,9.8,1005.9
2014-05-20,17.7,0.0,177.0,14.1,1008.7
2014-05-21,15.4,12.7,140.0,9.4,1009.3
2014-05-22,16.4,11.7,168.0,19.4,1005.3
2014-05-23,14.1,9.4,154.0,10.4,1008.4
2014-05-24,13.6,14.2,167.0,16.2,1012.5
2014-05-25,14.6,2.5,168.0,8.7,1018.7
2014-05-26,15.0,0.0,14.0,11.7,1015.8
2014-05-27,13.8,8.4,259.0,15.0,1011.9
2014-05-28,13.2,0.3,223.0,12.2,1011.9
2014-05-29,15.1,0.0,188.0,3.6,1015.7
2014-05-30,14.7,0.0,46.0,11.7,1020.9
2014-05-31,14.3,0.0,13.0,12.5,1023.7
2014-06-01,13.9,0.0,,4.9,1022.6
2014-06-02,14.8,0.3,274.0,8.5,1019.7
2014-06-03,15.7,0.5,,6.6,1015.0
2014-06-04,12.5,5.8,,,1006.1
2014-06-05,13.7,14.5,236.0,19.8,1011.6
2014-06-06,18.0,0.0,,7.9,1014.5
2014-06-07,21.6,0.0,119.0,12.3,1012.8
2014-06-08,21.2,0.5,345.0,6.9,1018.1
2014-06-09,20.9,0.0,44.0,10.8,1016.2
2014-06-10,17.9,17.5,,,
2014-06-11,18.3,4.3,,8.1,1026.0
2014-06-12,18.0,0.0,,,
2014-06-13,18.3,0.0,9.0,9.3,1024.6
2014-06-14,16.1,0.0,359.0,17.2,1022.7
2014-06-15,14.8,0.0,359.0,17.0,1024.8
2014-06-16,13.9,0.0,8.0,14.6,1024.9
2014-06-17,14.9,0.5,0.0,17.9,1024.2
2014-06-18,15.3,0.0,5.0,16.0,1024.2
2014-06-19,15.7,0.0,338.0,9.5,1022.2
2014-06-20,15.0,0.0,359.0,12.8,1021.6
2014-06-21,16.7,0.0,,5.2,1020.1
2014-06-22,17.6,0.0,38.0,10.4,1021.0
2014-06-23,18.2,0.0,51.0,12.7,1022.0
2014-06-24,18.6,0.0,339.0,8.9,1018.6
2014-06-25,16.3,0.0,33.0,15.7,1016.7
2014-06-26,17.6,0.0,69.0,5.8,1015.4
2014-06-27,17.2,0.0,209.0,8.0,1014.2
2014-06-28,15.8,13.0,225.0,5.9,1011.3
2014-06-29,14.8,4.1,,11.0,1010.6
2014-06-30,14.9,2.3,294.0,7.5,1017.4
2014-07-01,15.9,0.3,50.0,13.0,1019.7
2014-07-02,17.0,0.0,46.0,10.5,1022.3
2014-07-03,20.3,0.0,211.0,9.8,1021.6
2014-07-04,20.4,0.0,181.0,9.9,1011.5
2014-07-05,18.8,1.8,208.0,15.8,1005.7
2014-07-06,17.3,5.3,207.0,16.7,1006.7
2014-07-07,16.5,16.5,224.0,7.1,1016.2
2014-07-08,16.0,3.6,306.0,8.2,1014.4
2014-07-09,14.4,0.0,315.0,20.1,1013.1
2014-07-10,15.8,23.9,329.0,23.2,1013.0
2014-07-11,16.1,7.4,296.0,12.0,1015.1
2014-07-12,16.2,0.5,,,
2014-07-13,18.0,0.0,235.0,15.1,
2014-07-14,18.7,1.8,267.0,15.5,1013.9
2014-07-15,18.2,0.0,215.0,11.9,1020.0
2014-07-16,20.5,0.3,,6.2,1021.8
2014-07-17,22.8,0.0,,7.3,1020.6
2014-07-18,26.6,,96.0,12.9,1014.4
2014-07-19,24.6,0.0,116.0,11.8,1009.3
2014-07-20,19.3,4.6,318.0,8.4,1010.0
2014-07-21,19.5,1.0,319.0,15.3,1015.6
2014-07-22,19.8,0.0,335.0,19.1,1019.4
2014-07-23,23.7,0.3,28.0,13.8,1017.4
2014-07-24,23.5,0.0,34.0,14.0,1014.7
2014-07-25,20.7,0.0,34.0,15.6,1014.4
2014-07-26,20.3,0.0,321.0,9.6,1014.8
2014-07-27,20.7,0.0,240.0,6.2,1016.2
2014-07-28,17.7,16.3,348.0,8.2,1013.0
2014-07-29,18.4,8.4,319.0,13.3,1012.9
2014-07-30,17.8,0.3,313.0,10.6,1014.9
2014-07-31,19.0,0.0,217.0,6.2,1015.3
2014-08-01,20.2,0.0,228.0,5.8,1010.7
2014-08-02,20.6,0.0,173.0,12.5,1005.5
2014-08-03,18.3,1.5,247.0,6.2,1010.6
2014-08-04,18.3,0.3,267.0,7.0,1016.2
2014-08-05,18.7,0.0,,5.1,1019.5
2014-08-06,17.4,0.3,169.0,10.5,1014.6
2014-08-07,19.3,6.1,212.0,6.5,1014.3
2014-08-08,18.9,1.5,119.0,8.9,1009.9
2014-08-09,19.0,17.5,231.0,15.9,1007.9
2014-08-10,17.9,0.3,174.0,18.7,1004.7
2014-08-11,16.2,12.7,221.0,20.3,1011.0
2014-08-12,16.1,1.5,222.0,19.9,1010.7
2014-08-13,16.2,2.8,238.0,12.7,1006.7
2014-08-14,16.1,0.0,222.0,13.2,1010.3
2014-08-15,15.1,11.7,274.0,12.3,1013.7
2014-08-16,16.3,3.8,266.0,15.5,1020.3
2014-08-17,15.0,0.3,220.0,22.2,1012.8
2014-08-18,15.7,1.5,258.0,17.4,1009.3
2014-08-19,14.1,1.5,267.0,16.1,1012.6
2014-08-20,13.1,6.6,249.0,7.7,1016.7
2014-08-21,13.8,2.8,224.0,12.4,1016.8
2014-08-22,13.8,0.0,215.0,12.6,1012.8
2014-08-23,13.6,4.3,251.0,11.6,1014.7
2014-08-24,13.9,0.0,228.0,7.9,1018.9
2014-08-25,13.8,0.0,,10.2,1012.4
2014-08-26,16.4,23.9,230.0,14.2,1004.4
2014-08-27,16.0,14.5,81.0,10.2,1014.2
2014-08-28,17.3,0.0,189.0,12.3,1013.9
2014-08-29,17.8,0.8,222.0,16.0,1016.1
2014-08-30,16.4,0.0,229.0,17.4,1016.8
2014-08-31,16.2,2.3,280.0,14.1,1017.1
2014-09-01,15.4,0.5,,7.2,1021.0
2014-09-02,17.8,1.0,111.0,5.6,1021.8
2014-09-03,17.2,0.0,50.0,13.1,1021.6
2014-09-04,17.7,0.0,64.0,10.7,
2014-09-05,19.2,0.0,,5.8,1014.7
2014-09-06,17.9,0.0,340.0,6.8,1014.1
2014-09-07,17.8,0.0,,3.4,1015.3
2014-09-08,17.0,0.0,32.0,11.0,1018.2
2014-09-09,15.2,0.0,33.0,12.1,1020.8
2014-09-10,14.6,0.0,34.0,13.9,1020.7
2014-09-11,15.4,0.0,17.0,13.5,1020.2
2014-09-12,16.2,0.3,32.0,14.3,1022.5
2014-09-13,16.1,0.3,34.0,15.0,1024.4
2014-09-14,15.8,0.3,46.0,13.4,1021.3
2014-09-15,17.9,0.0,58.0,9.7,1016.1
2014-09-16,18.5,0.0,,5.6,1014.4
2014-09-17,20.6,0.0,62.0,11.4,1010.9
2014-09-18,20.8,0.5,93.0,6.6,1008.9
2014-09-19,19.4,0.8,162.0,5.2,1010.9
2014-09-20,18.0,32.0,,,1014.5
2014-09-21,16.2,8.9,340.0,16.5,1019.6
2014-09-22,13.4,0.5,318.0,13.2,1023.5
2014-09-23,13.2,0.0,,3.4,1021.5
2014-09-24,12.9,0.0,244.0,9.0,1014.4
2014-09-25,12.7,1.5,257.0,12.9,1020.5
2014-09-26,15.3,0.0,222.0,11.2,1024.4
2014-09-27,17.5,0.0,,4.1,1026.7
2014-09-28,17.3,0.0,123.0,8.3,1022.1
2014-09-29,16.8,0.3,,7.9,1021.5
2014-09-30,16.2,2.5,202.0,6.9,1024.6
2014-10-01,16.2,0.3,214.0,7.3,1026.5
2014-10-02,17.1,0.0,,5.2,1028.4
2014-10-03,17.6,0.0,,2.4,1024.0
2014-10-04,15.4,0.3,181.0,12.8,1015.6
2014-10-05,13.1,6.6,23.0,11.9,1018.4
2014-10-06,12.7,0.0,151.0,13.9,1008.8
2014-10-07,12.2,4.1,204.0,20.5,1001.3
2014-10-08,13.7,4.3,177.0,19.2,1002.6
2014-10-09,15.2,5.6,202.0,21.8,1003.9
2014-10-10,13.5,0.0,190.0,13.4,1012.7
2014-10-11,12.8,0.0,193.0,5.9,1013.1
2014-10-12,12.4,7.6,99.0,11.2,1010.8
2014-10-13,14.3,6.9,168.0,21.9,1002.4
2014-10-14,12.9,0.0,208.0,20.6,1006.1
2014-10-15,12.1,1.3,171.0,8.9,1006.8
2014-10-16,14.6,2.3,201.0,13.5,1003.7
2014-10-17,15.0,1.8,203.0,11.4,1011.2
2014-10-18,18.1,0.3,167.0,14.5,1015.7
2014-10-19,17.1,0.0,210.0,15.9,1016.5
2014-10-20,14.6,0.0,237.0,16.8,1017.8
2014-10-21,12.1,0.0,238.0,29.4,1009.4
2014-10-22,9.6,2.3,287.0,21.9,1022.3
2014-10-23,11.9,0.5,211.0,10.6,1023.2
2014-10-24,11.6,0.3,183.0,16.3,1018.7
2014-10-25,13.2,3.3,231.0,10.6,1019.4
2014-10-26,13.4,0.0,196.0,9.8,1024.1
2014-10-27,11.8,0.3,183.0,7.7,1023.1
2014-10-28,9.8,0.0,176.0,17.7,1018.1
2014-10-29,11.3,0.0,184.0,10.5,1017.4
2014-10-30,13.2,3.6,163.0,9.5,1021.2
2014-10-31,14.1,0.5,160.0,11.9,1020.9
2014-11-01,14.9,0.0,177.0,11.8,1018.3
2014-11-02,13.9,0.3,191.0,22.1,1011.2
2014-11-03,12.0,13.5,196.0,27.2,997.5
2014-11-04,8.6,18.5,181.0,11.4,994.5
2014-11-05,6.6,0.5,,6.9,1001.6
2014-11-06,7.9,0.0,213.0,12.5,1009.6
2014-11-07,9.3,0.0,182.0,25.7,1001.7
2014-11-08,9.9,0.0,177.0,20.8,1007.1
2014-11-09,10.1,0.0,169.0,13.1,1005.7
2014-11-10,8.6,0.0,180.0,14.8,1007.5
2014-11-11,9.6,0.3,137.0,14.2,1002.3
2014-11-12,10.5,0.3,170.0,15.3,1002.0
2014-11-13,8.1,0.3,144.0,14.2,1009.3
2014-11-14,9.9,0.3,154.0,15.1,1004.2
2014-11-15,9.8,12.4,,7.3,1001.6
2014-11-16,8.1,8.6,,5.8,1000.0
2014-11-17,7.9,1.3,,8.3,1002.0
2014-11-18,8.4,0.3,61.0,7.6,1009.5
2014-11-19,8.1,0.3,69.0,6.8,1019.6
2014-11-20,6.1,0.0,92.0,8.9,1024.8
2014-11-21,5.9,0.3,92.0,10.6,1020.3
2014-11-22,9.2,0.0,155.0,10.7,1016.2
2014-11-23,10.9,0.0,166.0,12.0,1015.8
2014-11-24,7.9,0.0,8.0,9.1,1024.8
2014-11-25,6.0,0.0,60.0,14.9,1021.7
2014-11-26,8.0,0.5,120.0,8.1,1012.5
2014-11-27,10.0,1.5,143.0,9.5,1006.0
2014-11-28,10.7,0.5,89.0,12.6,1004.3
2014-11-29,5.9,0.0,95.0,7.1,1011.7
2014-11-30,3.9,0.0,194.0,5.8,1012.6
2014-12-01,2.7,1.0,42.0,16.3,1011.7
2014-12-02,2.7,0.0,25.0,12.9,1014.7
2014-12-03,1.2,0.3,43.0,17.0,1020.5
2014-12-04,0.2,0.0,64.0,9.2,1016.9
2014-12-05,3.5,0.8,204.0,6.6,1018.7
2014-12-06,4.0,0.3,302.0,11.5,1025.1
2014-12-07,2.7,0.0,,13.2,1021.4
2014-12-08,2.4,2.3,239.0,9.7,1019.7
2014-12-09,3.7,6.6,249.0,15.5,1027.2
2014-12-10,6.8,1.5,229.0,21.9,1016.9
2014-12-11,7.2,3.6,227.0,23.1,1012.4
2014-12-12,8.6,0.8,224.0,30.8,1001.2
2014-12-13,4.3,8.4,219.0,6.7,1010.6
2014-12-14,0.4,0.3,202.0,10.3,1016.4
2014-12-15,5.7,0.5,201.0,17.2,1013.8
2014-12-16,5.1,0.0,241.0,10.1,1014.0
2014-12-17,8.4,7.4,222.0,18.3,1007.6
2014-12-18,11.9,2.5,237.0,27.5,1011.7
2014-12-19,9.6,0.5,256.0,24.3,1014.9
2014-12-20,6.6,5.3,253.0,19.6,
2014-12-21,6.2,0.0,220.0,17.7,
2014-12-22,10.7,0.5,227.0,31.7,
2014-12-23,10.9,0.0,224.0,24.5,1019.5
2014-12-24,8.2,0.3,234.0,23.1,1017.3
2014-12-25,4.8,2.0,266.0,14.7,1026.3
2014-12-26,3.0,0.0,207.0,10.5,1027.0
2014-12-27,2.8,16.8,319.0,32.1,999.3
2014-12-28,-1.6,1.3,32.0,18.5,1024.9
2014-12-29,1.8,0.0,282.0,13.3,1036.7
2014-12-30,2.5,0.5,269.0,11.2,1038.0
2014-12-31,3.4,0.0,224.0,5.8,1035.7
2015-01-01,1.8,0.0,188.0,18.7,1032.9
2015-01-02,6.2,0.5,245.0,20.6,
2015-01-03,3.3,0.0,196.0,11.4,1024.7
2015-01-04,2.2,10.9,261.0,7.8,1034.3
2015-01-05,0.2,0.0,185.0,10.4,1032.1
2015-01-06,0.3,0.0,188.0,13.1,1024.1
2015-01-07,2.1,0.0,208.0,13.6,1028.1
2015-01-08,6.9,1.3,216.0,22.8,1023.6
2015-01-09,10.2,12.4,227.0,33.8,1022.6
2015-01-10,10.7,0.3,256.0,40.2,1017.2
2015-01-11,5.6,0.8,253.0,22.9,1022.9
2015-01-12,8.3,2.3,205.0,31.1,1017.5
2015-01-13,8.9,0.0,211.0,29.0,1007.0
2015-01-14,4.7,6.9,218.0,25.1,1009.9
2015-01-15,8.5,7.4,202.0,36.2,998.5
2015-01-16,4.7,2.5,210.0,14.7,1005.8
2015-01-17,2.1,0.0,225.0,13.2,1014.9
2015-01-18,2.8,0.5,,15.3,1012.4
2015-01-19,1.7,14.2,303.0,6.8,1012.6
2015-01-20,0.4,0.3,,7.2,1012.7
2015-01-21,-0.1,0.0,106.0,11.0,1010.4
2015-01-22,-1.4,0.0,21.0,14.2,1018.1
2015-01-23,-0.1,0.0,,6.3,1026.0
2015-01-24,2.1,7.1,268.0,16.3,1024.0
2015-01-25,3.2,0.5,243.0,11.7,1030.8
2015-01-26,6.9,0.5,266.0,16.6,1023.4
2015-01-27,4.6,1.0,275.0,12.5,1025.9
2015-01-28,5.5,0.3,218.0,25.1,1009.6
2015-01-29,2.6,2.5,217.0,23.4,988.2
2015-01-30,2.0,2.3,254.0,14.3,978.7
2015-01-31,1.3,2.8,238.0,10.1,983.1
2015-02-01,3.2,3.3,303.0,25.3,993.9
2015-02-02,1.2,15.2,275.0,15.4,1004.2
2015-02-03,0.6,0.0,254.0,5.8,1005.8
2015-02-04,1.4,0.3,343.0,10.6,1015.7
2015-02-05,-0.4,0.5,30.0,14.8,1022.7
2015-02-06,-0.1,0.0,39.0,28.6,1026.6
2015-02-07,1.8,0.0,27.0,18.7,1032.6
2015-02-08,4.7,0.3,344.0,18.7,1034.3
2015-02-09,2.4,0.3,283.0,9.5,1033.7
2015-02-10,4.7,0.0,23.0,8.1,1032.5
2015-02-11,3.7,0.0,136.0,7.4,1025.6
2015-02-12,2.4,0.0,125.0,7.6,1021.2
2015-02-13,5.3,0.0,158.0,20.2,1011.5
2015-02-14,7.3,2.3,133.0,16.2,1004.4
2015-02-15,5.9,0.8,38.0,8.5,1012.2
2015-02-16,2.1,0.0,,10.1,1018.3
2015-02-17,4.6,1.3,295.0,10.4,1032.7
2015-02-18,-0.2,1.3,,6.4,1039.9
2015-02-19,2.9,0.0,189.0,23.1,1028.0
2015-02-20,5.8,1.8,192.0,25.7,1008.4
2015-02-21,3.4,15.7,261.0,11.7,1000.8
2015-02-22,3.3,3.3,216.0,18.9,1007.7
2015-02-23,5.9,5.6,217.0,26.9,995.9
2015-02-24,5.3,1.5,236.0,23.4,1005.7
2015-02-25,4.6,3.3,,9.4,1017.0
2015-02-26,6.9,6.9,194.0,15.3,1014.9
2015-02-27,4.7,8.9,305.0,16.1,1018.5
2015-02-28,4.9,0.0,179.0,23.8,1015.7
2015-03-01,8.9,2.8,225.0,30.5,1003.4
2015-03-02,5.8,0.8,248.0,28.2,1008.7
2015-03-03,4.8,1.0,226.0,23.1,1017.0
2015-03-04,4.4,3.0,271.0,16.9,1028.2
2015-03-05,4.4,0.0,278.0,11.5,1039.0
2015-03-06,5.8,0.0,211.0,8.7,1036.5
2015-03-07,7.4,0.0,178.0,14.2,1029.8
2015-03-08,8.6,0.0,204.0,14.6,1024.7
2015-03-09,9.1,0.0,220.0,10.5,1026.8
2015-03-10,9.3,0.0,329.0,11.6,1029.0
2015-03-11,6.2,,80.0,10.0,1030.5
2015-03-12,7.2,0.0,98.0,10.6,1028.2
2015-03-13,6.8,0.0,75.0,14.4,1023.0
2015-03-14,4.9,0.0,32.0,19.7,1026.7
2015-03-15,5.3,1.8,46.0,15.6,1025.7
2015-03-16,6.8,0.0,65.0,8.6,1023.0
2015-03-17,10.1,0.0,45.0,7.3,1023.8
2015-03-18,7.6,,352.0,16.8,1028.8
2015-03-19,6.6,0.0,10.0,14.6,1029.6
2015-03-20,6.4,0.3,7.0,11.4,1026.0
2015-03-21,5.8,0.0,326.0,20.1,1021.9
2015-03-22,5.6,0.5,35.0,17.9,1024.1
2015-03-23,4.4,0.0,298.0,5.8,1017.1
2015-03-24,4.7,0.0,266.0,6.3,1009.4
2015-03-25,5.0,17.0,324.0,16.8,1009.5
2015-03-26,4.0,1.5,215.0,14.7,1008.5
2015-03-27,6.6,2.5,274.0,15.1,1019.7
2015-03-28,8.9,0.0,198.0,20.8,1016.7
2015-03-29,10.4,3.0,,,
2015-03-30,8.7,13.7,264.0,27.9,1008.0
2015-03-31,10.7,1.5,262.0,45.9,1006.6
2015-04-01,7.2,2.3,277.0,30.0,1021.7
2015-04-02,7.1,12.2,313.0,21.1,1019.7
2015-04-03,5.6,0.5,140.0,10.2,1019.5
2015-04-04,6.4,3.3,22.0,14.2,1019.0
2015-04-05,6.1,1.0,21.0,10.8,1026.3
2015-04-06,5.4,0.0,327.0,9.4,1030.7
2015-04-07,8.3,0.0,321.0,5.8,1036.4
2015-04-08,9.5,0.0,52.0,7.5,1033.5
2015-04-09,11.8,0.0,25.0,5.5,1027.2
2015-04-10,13.7,0.3,126.0,7.4,1019.8
2015-04-11,11.3,0.0,232.0,17.3,1018.9
2015-04-12,10.3,0.5,212.0,15.6,1028.5
2015-04-13,11.4,0.0,293.0,7.9,1031.1
2015-04-14,15.2,0.3,213.0,10.8,1027.2
2015-04-15,17.1,0.0,228.0,6.4,1018.2
2015-04-16,13.7,0.0,44.0,16.1,1014.4
2015-04-17,10.8,0.0,40.0,23.7,1017.4
2015-04-18,10.1,0.0,46.0,21.5,1025.5
2015-04-19,9.3,0.0,30.0,18.3,1022.8
2015-04-20,12.4,0.0,32.0,16.0,1026.8
2015-04-21,12.3,0.0,17.0,15.4,1031.2
2015-04-22,9.9,0.0,32.0,20.0,1029.0
2015-04-23,11.3,0.0,45.0,10.3,1020.1
2015-04-24,13.5,,239.0,10.4,1013.0
2015-04-25,13.5,1.3,211.0,13.3,1008.5
2015-04-26,11.9,2.0,221.0,7.9,1006.7
2015-04-27,9.0,7.6,0.0,19.7,1009.0
2015-04-28,8.2,0.0,246.0,15.6,1017.4
2015-04-29,9.4,0.0,187.0,16.6,1017.0
2015-04-30,9.9,2.3,236.0,15.6,1013.1
2015-05-01,9.4,0.0,41.0,14.8,1009.2
2015-05-02,11.4,0.0,91.0,11.8,1010.3
2015-05-03,14.2,0.3,,,
2015-05-04,15.1,3.3,169.0,14.9,1005.3
2015-05-05,15.5,34.0,,,
2015-05-06,12.4,7.4,215.0,31.3,1010.2
2015-05-07,11.8,0.8,243.0,17.4,1016.8
2015-05-08,15.5,0.0,123.0,8.5,1015.0
2015-05-09,14.3,0.3,239.0,29.1,1018.2
2015-05-10,14.7,0.0,212.0,11.3,1025.4
2015-05-11,18.0,0.0,188.0,11.4,1020.4
2015-05-12,14.6,0.0,272.0,16.3,1019.3
2015-05-13,13.1,0.3,260.0,7.0,1019.7
2015-05-14,10.3,0.0,47.0,13.6,1013.2
2015-05-15,10.9,,330.0,15.6,1018.4
2015-05-16,11.9,0.0,232.0,12.0,1024.5
2015-05-17,12.7,0.5,262.0,10.0,1025.5
2015-05-18,11.2,0.0,214.0,19.0,1011.1
2015-05-19,10.0,1.0,222.0,23.7,1007.6
2015-05-20,10.7,5.1,264.0,15.1,1015.5
2015-05-21,12.0,0.5,272.0,11.4,1026.0
2015-05-22,13.4,0.0,228.0,9.3,1026.4
2015-05-23,14.1,0.0,309.0,11.1,1022.9
2015-05-24,14.0,0.0,301.0,8.8,1020.5
2015-05-25,13.6,0.5,308.0,15.2,1018.0
2015-05-26,13.9,0.0,324.0,11.8,1022.1
2015-05-27,15.7,0.0,259.0,10.5,1023.5
2015-05-28,14.2,0.0,243.0,21.9,1016.0
2015-05-29,11.2,0.0,221.0,17.7,1011.5
2015-05-30,12.1,1.5,247.0,14.8,1014.1
2015-05-31,12.9,0.0,194.0,17.9,1011.3
2015-06-01,12.4,8.4,222.0,13.0,1015.9
2015-06-02,15.0,2.8,211.0,26.6,1010.2
2015-06-03,14.4,0.5,268.0,15.9,1021.0
2015-06-04,17.0,0.0,84.0,7.3,1025.4
2015-06-05,18.8,0.0,162.0,8.9,1017.4
2015-06-06,14.7,1.5,269.0,14.6,1024.4
2015-06-07,14.4,0.0,346.0,12.7,1030.2
2015-06-08,13.3,0.0,22.0,24.2,1030.3
2015-06-09,12.9,0.0,30.0,26.4,1029.1
2015-06-10,16.2,0.0,,,
2015-06-11,20.2,0.0,,16.7,1017.9
2015-06-12,21.0,2.0,,,
2015-06-13,17.3,0.0,240.0,21.8,1011.1
2015-06-14,16.3,0.0,,9.9,1012.4
2015-06-15,16.1,0.0,19.0,18.3,1018.7
2015-06-16,14.8,0.0,25.0,15.2,1024.7
2015-06-17,16.7,0.0,,14.7,1024.3
2015-06-18,15.8,2.3,,,
2015-06-19,14.4,0.0,290.0,13.2,1020.6
2015-06-20,14.9,0.0,,,
2015-06-21,16.4,11.2,240.0,17.5,1017.1
2015-06-22,8.8,2.3,,,
2015-06-23,12.8,0.0,,,
2015-06-24,15.8,0.5,,6.5,1022.0
2015-06-25,19.5,0.0,,7.7,1022.2
2015-06-26,21.3,0.0,,8.7,1018.9
2015-06-27,18.7,0.0,,,
2015-06-28,19.1,0.0,223.0,8.2,1020.9
2015-06-29,19.9,0.0,294.0,11.6,1022.0
2015-06-30,22.7,0.0,90.0,8.4,1020.1
2015-07-01,27.4,0.0,105.0,13.0,1014.7
2015-07-02,20.4,0.0,282.0,10.8,1018.4
2015-07-03,24.1,3.3,20.0,11.9,1022.8
2015-07-04,24.9,0.0,246.0,14.6,1018.8
2015-07-05,18.1,0.0,288.0,9.9,1018.8
2015-07-06,19.7,1.0,235.0,9.7,1020.4
2015-07-07,18.8,0.0,243.0,13.7,1011.7
2015-07-08,13.3,2.0,244.0,20.3,1012.1
2015-07-09,15.8,0.8,305.0,13.3,1021.7
2015-07-10,18.5,0.0,142.0,8.5,1021.9
2015-07-11,20.2,0.0,246.0,15.4,1016.5
2015-07-12,16.6,0.0,233.0,14.8,1019.6
2015-07-13,17.3,1.3,235.0,18.6,1017.7
2015-07-14,18.3,2.3,254.0,19.5,1018.3
2015-07-15,18.6,0.3,226.0,12.7,1019.4
2015-07-16,22.3,1.8,56.0,12.3,1016.5
2015-07-17,21.8,0.0,238.0,18.8,1012.9
2015-07-18,18.8,0.5,257.0,12.4,1017.3
2015-07-19,18.1,7.9,253.0,10.7,1012.3
2015-07-20,20.3,1.5,210.0,11.5,1012.6
2015-07-21,20.7,4.8,235.0,15.1,1014.2
2015-07-22,19.4,0.0,251.0,15.1,1016.1
2015-07-23,18.2,0.0,251.0,9.1,1017.6
2015-07-24,18.8,0.0,54.0,8.4,1010.7
2015-07-25,13.2,6.1,275.0,21.3,1008.4
2015-07-26,13.2,10.7,188.0,13.2,1011.3
2015-07-27,16.6,6.4,228.0,27.3,1003.0
2015-07-28,14.8,0.5,243.0,22.8,1007.1
2015-07-29,15.1,0.8,252.0,18.3,1010.8
2015-07-30,11.2,0.3,288.0,10.5,1017.2
2015-07-31,15.2,3.3,60.0,7.5,1019.2
2015-08-01,17.9,0.0,29.0,8.1,1016.3
2015-08-02,19.0,0.0,164.0,6.0,1018.6
